class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2,2017-08-06T09:22:43.40Z,55.1031142,38.8630723,3811.649,-13.85,9.38,48.13,9.104,16.563,0.82,145.89468,4.01127,3,5
2,2017-08-06T09:22:43.60Z,55.1030856,38.8631101,3801.480,-15.19,10.33,48.48,9.023,16.115,0.77,145.79187,3.59496,3,5
2,2017-08-06T09:22:43.80Z,55.1030566,38.8631496,3791.315,-16.09,11.28,48.73,8.946,15.697,0.74,144.96576,3.29009,3,5
2,2017-08-06T09:22:44.00Z,55.1030275,38.8631924,3781.321,-16.70,12.35,48.95,8.878,15.304,0.71,143.50199,3.05220,3,5
2,2017-08-06T09:22:44.20Z,55.1029967,38.8632389,3771.298,-17.62,13.40,49.23,8.814,14.940,0.58,142.74331,2.71671,3,5
2,2017-08-06T09:22:44.40Z,55.1029665,38.8632867,3760.784,-18.04,14.37,49.49,8.751,14.598,0.55,141.44651,2.47080,3,5
2,2017-08-06T09:22:44.60Z,55.1029352,38.8633385,3749.992,-18.37,15.52,49.70,8.689,14.276,0.53,139.80234,2.31028,3,5
2,2017-08-06T09:22:44.80Z,55.1029031,38.8633931,3739.168,-18.86,16.58,49.94,8.630,13.967,0.52,138.68569,2.22110,3,5
2,2017-08-06T09:22:45.00Z,55.1028722,38.8634512,3728.127,-18.94,17.79,50.19,8.573,13.676,0.52,136.78507,2.16422,3,5
2,2017-08-06T09:22:45.20Z,55.1028412,38.8635128,3717.125,-18.91,18.77,50.38,8.518,13.403,0.52,135.22524,2.11680,3,5
2,2017-08-06T09:22:45.40Z,55.1028108,38.8635773,3706.292,-18.82,19.80,50.51,8.478,13.178,0.52,133.54833,2.16604,3,5
2,2017-08-06T09:22:45.60Z,55.1027847,38.8636483,3695.080,-18.29,20.98,50.84,8.424,12.961,0.53,131.07843,2.08930,3,5
2,2017-08-06T09:22:45.80Z,55.1027574,38.8637210,3683.840,-18.21,21.96,51.18,8.377,12.756,0.53,129.66493,2.05030,3,5
2,2017-08-06T09:22:46.00Z,55.1027294,38.8637957,3672.787,-18.17,23.10,51.45,8.337,12.580,0.53,128.17871,2.02447,3,5
2,2017-08-06T09:22:46.20Z,55.1027012,38.8638737,3661.575,-18.27,24.22,51.75,8.294,12.406,0.53,127.02985,1.96903,3,5
2,2017-08-06T09:22:46.40Z,55.1026729,38.8639559,3650.233,-18.16,25.29,52.02,8.248,12.224,0.53,125.68453,1.90218,3,5
2,2017-08-06T09:22:46.60Z,55.1026479,38.8640431,3638.678,-17.88,26.45,52.42,8.180,12.053,0.52,124.06795,1.71392,3,5
2,2017-08-06T09:22:46.80Z,55.1026222,38.8641326,3627.286,-17.65,27.48,52.70,8.120,11.893,0.50,122.71358,1.64313,3,5
2,2017-08-06T09:22:47.00Z,55.1025964,38.8642247,3616.174,-17.08,28.50,52.89,8.059,11.736,0.49,120.93682,1.59637,3,5
2,2017-08-06T09:22:47.20Z,55.1025693,38.8643188,3605.048,-16.90,29.36,53.07,8.005,11.589,0.49,119.92682,1.75690,3,5
2,2017-08-06T09:22:47.40Z,55.1025400,38.8644138,3594.057,-16.88,29.94,53.11,7.944,11.424,0.47,119.40457,1.83448,3,5
2,2017-08-06T09:22:47.60Z,55.1025110,38.8645097,3583.172,-16.86,30.46,53.22,7.888,11.281,0.47,118.97287,1.90325,3,5
2,2017-08-06T09:22:47.80Z,55.1024818,38.8646081,3572.284,-16.84,31.12,53.27,7.884,11.159,0.48,118.41523,2.12867,3,4
2,2017-08-06T09:22:48.00Z,55.1024521,38.8647087,3561.390,-16.88,31.71,53.29,7.892,11.049,0.48,118.03206,2.30076,3,4
2,2017-08-06T09:22:48.20Z,55.1024221,38.8648104,3550.538,-16.92,32.31,53.32,7.910,10.940,0.48,117.63457,2.37893,3,4
2,2017-08-06T09:22:48.40Z,55.1023928,38.8649152,3539.579,-16.78,32.97,53.40,7.937,10.839,0.47,116.97563,2.41941,3,4
2,2017-08-06T09:22:48.60Z,55.1023635,38.8650204,3528.948,-16.81,33.53,53.37,7.971,10.744,0.47,116.62545,2.43225,3,4
2,2017-08-06T09:22:48.80Z,55.1023341,38.8651281,3518.267,-16.84,34.16,53.36,8.013,10.658,0.47,116.24274,2.42016,3,4
2,2017-08-06T09:22:49.00Z,55.1023047,38.8652378,3507.622,-16.95,34.75,53.30,8.077,10.594,0.50,116.00338,2.45431,3,4
2,2017-08-06T09:22:49.20Z,55.1022783,38.8653531,3496.966,-16.85,35.58,53.19,8.132,10.529,0.50,115.34565,2.39657,3,4
2,2017-08-06T09:22:49.40Z,55.1022546,38.8654738,3486.259,-16.58,36.63,53.08,8.187,10.464,0.49,114.35961,2.32394,3,4
2,2017-08-06T09:22:49.60Z,55.1022300,38.8655956,3475.504,-16.29,37.42,53.05,8.252,10.407,0.49,113.52612,2.30022,3,4
2,2017-08-06T09:22:49.80Z,55.1022048,38.8657196,3464.792,-16.35,38.24,53.03,8.329,10.362,0.49,113.14530,2.31107,3,4
2,2017-08-06T09:22:52.00Z,55.1018626,38.8671336,3348.102,-19.77,42.47,52.71,10.363,10.243,0.67,114.96307,2.08803,3,4
2,2017-08-06T09:22:52.20Z,55.1018438,38.8672853,3337.507,-19.83,42.79,52.52,10.080,10.249,0.67,114.86085,1.79506,3,4
2,2017-08-06T09:22:52.60Z,55.1017875,38.8675707,3316.605,-20.21,43.11,52.28,10.000,10.323,0.69,115.11052,1.68025,3,4
2,2017-08-06T09:22:56.20Z,55.1011201,38.8702131,3145.956,-23.01,45.68,46.41,36.554,37.641,1.83,116.73662,2.20914,3,4
2,2017-08-06T09:22:56.60Z,55.1010370,38.8704941,3126.301,-22.72,45.63,45.95,24.949,24.751,1.04,116.46418,1.74806,3,4
2,2017-08-06T09:22:57.00Z,55.1009570,38.8707807,3107.844,-22.47,45.62,45.28,24.935,25.305,0.95,116.22276,1.55550,3,4
2,2017-08-06T09:22:57.40Z,55.1008776,38.8710657,3089.574,-22.60,45.25,45.14,21.926,22.945,0.92,116.54100,1.49068,3,4
2,2017-08-06T09:22:57.80Z,55.1007982,38.8713498,3071.338,-22.73,44.87,44.95,19.879,21.352,0.90,116.86450,1.46706,3,4
2,2017-08-06T09:22:58.20Z,55.1007171,38.8716310,3053.397,-22.86,44.69,44.72,18.543,20.369,0.88,117.08995,1.52177,3,4
2,2017-08-06T09:22:58.60Z,55.1006410,38.8719152,3035.537,-22.52,44.76,44.61,17.458,19.701,0.89,116.71420,1.62248,3,4
2,2017-08-06T09:22:59.00Z,55.1005634,38.8721964,3017.653,-22.62,44.44,44.57,16.562,19.237,0.89,116.97950,1.56944,3,4
2,2017-08-06T09:22:59.40Z,55.1004838,38.8724756,3000.177,-22.65,44.38,44.34,15.856,18.822,0.86,117.03693,1.53499,3,4
2,2017-08-06T09:22:59.80Z,55.1004035,38.8727568,2983.185,-22.64,44.57,44.02,15.267,18.536,0.84,116.93140,1.50824,3,4
