class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
1,2015-09-20T14:38:18.80Z,41.8927713,-89.0728636,238.597,0.38,0.15,0.23,152.478,152.976,9.87,0.00000,180.00000,3,4
1,2015-09-20T14:38:19.00Z,41.8927523,-89.0728707,243.785,0.60,0.35,0.62,117.721,112.702,7.46,0.00000,180.00000,3,4
1,2015-09-20T14:38:19.80Z,41.8927717,-89.0729031,243.140,0.03,0.15,-0.13,23.687,24.545,0.97,0.00000,180.00000,3,7
1,2015-09-20T14:38:20.00Z,41.8927786,-89.0729106,243.299,0.47,-0.02,-0.15,20.821,21.863,1.27,0.00000,100.10174,3,7
1,2015-09-20T14:38:20.20Z,41.8927926,-89.0729140,242.034,1.01,-0.30,0.13,18.649,19.983,1.32,345.61536,38.78226,3,8
1,2015-09-20T14:38:20.40Z,41.8928021,-89.0729125,241.036,0.55,0.08,0.11,17.294,18.773,1.46,345.61536,38.78564,3,8
1,2015-09-20T14:38:20.60Z,41.8928121,-89.0729101,240.298,-0.11,0.21,-0.16,16.252,17.801,1.40,345.61536,38.78889,3,8
1,2015-09-20T14:38:20.80Z,41.8928138,-89.0729073,239.980,-0.84,0.30,-0.28,15.407,16.964,1.63,345.61536,38.79267,3,9
1,2015-09-20T14:38:21.00Z,41.8928220,-89.0729057,239.449,-0.82,0.45,0.08,14.550,16.236,1.64,345.61536,38.79648,3,11
1,2015-09-20T14:38:21.20Z,41.8928296,-89.0729051,239.118,-0.56,0.28,-0.02,13.814,15.546,1.56,345.61536,38.80010,3,11
1,2015-09-20T14:38:21.40Z,41.8928343,-89.0729072,238.971,-0.16,0.21,-0.10,13.195,14.951,1.48,345.61536,38.80353,3,11
1,2015-09-20T14:38:21.60Z,41.8928358,-89.0729081,238.803,0.02,-0.14,-0.06,12.569,14.395,1.05,345.61536,38.80596,3,11
1,2015-09-20T14:38:21.80Z,41.8928369,-89.0729099,238.799,0.16,-0.34,0.09,12.008,13.907,1.28,345.61536,38.80893,3,11
1,2015-09-20T14:38:22.00Z,41.8928368,-89.0729115,239.139,0.18,-0.33,-0.10,11.547,13.482,1.15,345.61536,38.81160,3,11
1,2015-09-20T14:38:22.20Z,41.8928375,-89.0729138,239.329,0.17,-0.91,-0.03,11.154,13.112,1.08,345.61536,38.81411,3,11
1,2015-09-20T14:38:22.40Z,41.8928377,-89.0729154,239.135,0.22,-0.52,0.08,10.807,12.774,1.22,345.61536,38.81695,3,11
1,2015-09-20T14:38:22.60Z,41.8928376,-89.0729152,239.052,0.13,-0.31,0.07,10.504,12.465,1.23,345.61536,38.81981,3,11
1,2015-09-20T14:38:22.80Z,41.8928360,-89.0729124,238.736,0.03,0.04,0.40,10.238,12.178,0.99,345.61536,38.82211,3,11
1,2015-09-20T14:38:23.00Z,41.8928340,-89.0729108,238.566,-0.32,-0.28,0.77,10.017,11.918,1.02,345.61536,38.82447,3,11
1,2015-09-20T14:38:23.20Z,41.8928321,-89.0729091,238.500,-0.44,-0.12,0.37,9.815,11.671,1.03,345.61536,38.82687,3,11
1,2015-09-20T14:38:23.40Z,41.8928312,-89.0729078,238.506,-0.11,-0.09,0.30,9.630,11.440,1.01,345.61536,38.82921,3,11
1,2015-09-20T14:38:23.60Z,41.8928309,-89.0729071,238.487,0.33,-0.41,0.48,9.467,11.228,1.22,345.61536,38.83204,3,11
1,2015-09-20T14:38:23.80Z,41.8928299,-89.0729055,238.695,0.27,-0.36,0.33,9.319,11.037,1.25,345.61536,38.83494,3,11
1,2015-09-20T14:38:24.00Z,41.8928283,-89.0729036,238.882,0.22,-0.39,0.37,9.180,10.850,1.21,345.61536,38.83775,3,11
1,2015-09-20T14:38:24.20Z,41.8928261,-89.0729001,239.215,-0.09,-0.04,0.24,9.054,10.679,1.00,345.61536,38.84006,3,11
1,2015-09-20T14:38:24.40Z,41.8928243,-89.0728971,239.556,0.15,0.00,0.11,8.938,10.521,1.09,345.61536,38.84260,3,11
1,2015-09-20T14:38:24.60Z,41.8928238,-89.0728955,239.875,0.63,-0.42,0.00,8.832,10.366,1.43,345.61536,38.84591,3,11
1,2015-09-20T14:38:24.80Z,41.8928230,-89.0728927,240.202,0.41,0.01,0.18,8.733,10.220,1.18,345.61536,38.84864,3,11
1,2015-09-20T14:38:25.00Z,41.8928221,-89.0728906,240.551,0.26,-0.19,0.20,8.643,10.089,1.37,345.61536,38.85180,3,11
1,2015-09-20T14:38:25.20Z,41.8928209,-89.0728884,240.947,0.24,-0.20,0.11,8.553,9.962,1.41,345.61536,38.85507,3,11
1,2015-09-20T14:38:25.40Z,41.8928194,-89.0728858,241.459,0.02,-0.01,-0.55,8.472,9.844,0.96,345.61536,38.85729,3,11
1,2015-09-20T14:38:25.60Z,41.8928180,-89.0728839,242.026,0.11,-0.31,-0.74,8.397,9.746,1.22,345.61536,38.86011,3,11
1,2015-09-20T14:38:25.80Z,41.8928164,-89.0728818,242.372,-0.07,-0.14,-0.26,8.331,9.665,1.20,345.61536,38.86288,3,11
1,2015-09-20T14:38:26.00Z,41.8928135,-89.0728787,242.758,-0.89,0.25,-0.33,8.279,9.592,1.63,345.61536,38.86665,3,11
1,2015-09-20T14:38:26.20Z,41.8928117,-89.0728765,243.023,-0.29,0.17,-0.05,8.236,9.525,1.81,345.61536,38.87085,3,11
1,2015-09-20T14:38:26.40Z,41.8928100,-89.0728738,243.479,-0.28,0.22,-0.39,8.195,9.465,1.55,345.61536,38.87443,3,11
1,2015-09-20T14:38:26.60Z,41.8928065,-89.0728701,243.877,-1.12,0.65,-0.57,8.166,9.420,1.87,345.61536,38.87876,3,11
1,2015-09-20T14:38:26.80Z,41.8928024,-89.0728652,244.264,-1.54,1.22,-0.77,8.143,9.374,1.93,70.47745,35.55133,3,11
1,2015-09-20T14:38:27.00Z,41.8927991,-89.0728607,244.741,-1.21,1.05,-0.81,8.122,9.334,1.87,97.23997,44.48077,3,11
1,2015-09-20T14:38:27.20Z,41.8927962,-89.0728568,245.312,-1.06,0.80,-1.09,8.104,9.297,1.78,97.23997,44.48437,3,11
1,2015-09-20T14:38:27.40Z,41.8927935,-89.0728536,245.880,-1.00,0.50,-1.23,8.088,9.264,1.67,97.23997,44.48776,3,11
1,2015-09-20T14:38:27.60Z,41.8927904,-89.0728503,246.486,-1.09,0.47,-1.38,8.075,9.237,1.60,97.23997,44.49144,3,11
1,2015-09-20T14:38:27.80Z,41.8927896,-89.0728501,246.739,-0.42,-0.27,-0.97,8.070,9.217,1.43,97.23997,44.49433,3,11
1,2015-09-20T14:38:28.00Z,41.8927885,-89.0728501,247.053,-0.47,-0.42,-1.03,8.071,9.202,1.44,97.23997,44.49725,3,11
1,2015-09-20T14:38:28.20Z,41.8927869,-89.0728493,247.277,-0.61,-0.26,-0.83,8.084,9.197,1.60,97.23997,44.50050,3,9
1,2015-09-20T14:38:28.40Z,41.8927843,-89.0728473,247.412,-1.09,0.27,-0.74,8.091,9.193,1.89,97.23997,44.50432,3,9
1,2015-09-20T14:38:28.60Z,41.8927810,-89.0728445,247.610,-1.49,0.57,-0.75,8.101,9.193,1.98,97.23997,44.50833,3,9
1,2015-09-20T14:38:28.80Z,41.8927781,-89.0728430,247.814,-1.63,0.31,-0.82,8.110,9.195,1.89,97.23997,44.51215,3,9
1,2015-09-20T14:38:29.00Z,41.8927759,-89.0728412,247.863,-1.27,0.46,-0.56,8.118,9.196,1.96,97.23997,44.51612,3,9
1,2015-09-20T14:38:29.20Z,41.8927740,-89.0728393,247.910,-1.11,0.48,-0.41,8.127,9.199,1.99,97.23997,44.52015,3,9
1,2015-09-20T14:38:29.40Z,41.8927708,-89.0728377,248.110,-1.52,0.11,-0.48,8.134,9.204,1.88,97.23997,44.52394,3,9
1,2015-09-20T14:38:29.60Z,41.8927692,-89.0728373,248.268,-0.86,-0.14,-0.47,8.148,9.211,1.89,97.23997,44.52775,3,8
1,2015-09-20T14:38:29.80Z,41.8927680,-89.0728365,248.374,-0.48,-0.15,-0.32,8.161,9.219,1.81,97.23997,44.53142,3,8
1,2015-09-20T14:38:30.00Z,41.8927682,-89.0728361,248.425,0.03,-0.14,-0.31,8.174,9.228,1.48,97.23997,44.53441,3,8
1,2015-09-20T14:38:30.20Z,41.8927686,-89.0728351,248.447,0.26,0.01,-0.23,8.185,9.245,1.77,97.23997,44.53799,3,8
1,2015-09-20T14:38:30.40Z,41.8927690,-89.0728341,248.268,0.17,0.21,-0.05,8.196,9.263,1.61,97.23997,44.54124,3,8
1,2015-09-20T14:38:30.60Z,41.8927692,-89.0728335,247.900,-0.05,0.18,0.32,8.202,9.276,1.59,97.23997,44.54446,3,8
1,2015-09-20T14:38:30.80Z,41.8927678,-89.0728318,247.945,-0.31,0.09,0.21,8.203,9.289,1.77,97.23997,44.54804,3,8
1,2015-09-20T14:38:31.00Z,41.8927676,-89.0728302,247.655,-0.22,0.43,0.36,8.202,9.295,1.63,97.23997,44.55134,3,8
1,2015-09-20T14:38:31.20Z,41.8927683,-89.0728302,247.797,0.33,-0.36,-0.04,8.198,9.304,1.84,97.23997,44.55504,3,8
1,2015-09-20T14:38:31.40Z,41.8927694,-89.0728292,247.595,0.41,0.09,0.02,8.193,9.313,1.67,97.23997,44.55842,3,8
1,2015-09-20T14:38:31.60Z,41.8927709,-89.0728279,247.687,0.93,0.02,-0.11,8.184,9.313,1.65,97.23997,44.56176,3,8
1,2015-09-20T14:38:31.80Z,41.8927695,-89.0728245,248.268,0.23,0.27,-0.60,8.175,9.315,1.54,97.23997,44.56488,3,8
1,2015-09-20T14:38:32.00Z,41.8927674,-89.0728231,248.777,-0.57,-0.33,-0.98,8.166,9.313,1.50,97.23997,44.56790,3,8
1,2015-09-20T14:38:32.20Z,41.8927666,-89.0728221,248.981,-0.34,-0.13,-1.07,8.151,9.306,1.51,97.23997,44.57094,3,8
1,2015-09-20T14:38:32.40Z,41.8927651,-89.0728204,249.000,-0.31,0.02,-0.44,8.134,9.295,1.61,97.23997,44.57420,3,8
1,2015-09-20T14:38:32.60Z,41.8927657,-89.0728199,248.647,-0.26,0.15,-0.22,8.133,9.295,2.00,97.23997,44.57824,3,8
1,2015-09-20T14:38:32.80Z,41.8927655,-89.0728182,248.657,0.08,0.14,-0.03,8.140,9.296,1.57,97.23997,44.58141,3,8
1,2015-09-20T14:38:33.00Z,41.8927662,-89.0728166,248.393,0.17,0.29,0.25,8.150,9.291,1.40,97.23997,44.58423,3,7
1,2015-09-20T14:38:33.20Z,41.8927654,-89.0728135,248.406,-0.29,0.54,0.02,8.147,9.287,1.75,97.23997,44.58776,3,7
1,2015-09-20T14:38:33.40Z,41.8927626,-89.0728095,248.869,-0.32,0.53,-0.07,8.145,9.293,1.84,97.23997,44.59148,3,8
1,2015-09-20T14:38:33.60Z,41.8927598,-89.0728058,249.352,-0.40,0.54,-0.19,8.148,9.306,1.86,97.23997,44.59524,3,7
1,2015-09-20T14:38:33.80Z,41.8927603,-89.0728047,249.478,-0.08,0.10,-0.58,8.142,9.304,1.62,97.23997,44.59850,3,7
1,2015-09-20T14:38:34.00Z,41.8927577,-89.0728031,250.018,-0.54,-0.14,-0.87,8.139,9.307,1.66,97.23997,44.60185,3,7
1,2015-09-20T14:38:34.20Z,41.8927593,-89.0728054,249.815,0.15,-0.79,-0.67,8.129,9.302,1.51,97.23997,44.60489,3,8
1,2015-09-20T14:38:34.40Z,41.8927588,-89.0728062,250.181,0.41,-0.85,-0.68,8.126,9.307,1.63,97.23997,44.60818,3,8
1,2015-09-20T14:38:34.60Z,41.8927589,-89.0728077,250.205,0.39,-0.93,-0.30,8.118,9.311,1.69,97.23997,44.61158,3,8
1,2015-09-20T14:38:34.80Z,41.8927579,-89.0728067,250.485,0.03,-0.23,-0.51,8.103,9.306,1.51,97.23997,44.61463,3,8
1,2015-09-20T14:38:35.00Z,41.8927573,-89.0728064,250.710,-0.19,-0.21,-0.75,8.083,9.302,1.53,97.23997,44.61772,3,8
1,2015-09-20T14:38:35.20Z,41.8927561,-89.0728077,250.796,-0.40,-0.84,-0.50,8.061,9.299,1.36,97.23997,44.62047,3,8
1,2015-09-20T14:38:35.40Z,41.8927535,-89.0728069,250.665,-1.25,0.08,-0.16,8.042,9.308,1.68,97.23997,44.62386,3,8
1,2015-09-20T14:38:35.60Z,41.8927507,-89.0728050,250.417,-1.30,0.61,0.31,8.026,9.312,1.75,97.23997,44.62739,3,8
1,2015-09-20T14:38:35.80Z,41.8927488,-89.0728036,250.532,-0.66,0.22,0.28,8.015,9.320,1.92,97.23997,44.63127,3,8
1,2015-09-20T14:38:36.00Z,41.8927476,-89.0728029,250.573,-0.31,0.01,0.33,8.007,9.320,1.77,97.23997,44.63483,3,8
1,2015-09-20T14:38:36.20Z,41.8927460,-89.0728014,250.667,-0.42,0.28,0.21,8.003,9.321,1.89,97.23997,44.63865,3,8
1,2015-09-20T14:38:36.40Z,41.8927449,-89.0727999,250.775,-0.22,0.31,0.12,7.994,9.321,1.67,97.23997,44.64202,3,8
1,2015-09-20T14:38:36.60Z,41.8927431,-89.0727982,250.662,-0.77,0.41,0.19,7.989,9.317,1.86,97.23997,44.64577,3,8
1,2015-09-20T14:38:36.80Z,41.8927402,-89.0727977,250.572,-1.63,0.07,-0.02,7.987,9.316,1.81,97.23997,44.64942,3,8
1,2015-09-20T14:38:37.00Z,41.8927367,-89.0727950,250.846,-1.44,0.72,-0.24,7.993,9.327,1.83,97.23997,44.65311,3,8
1,2015-09-20T14:38:37.20Z,41.8927344,-89.0727924,250.870,-1.23,0.92,-0.21,7.991,9.332,1.81,97.23997,44.65677,3,8
1,2015-09-20T14:38:37.40Z,41.8927316,-89.0727920,251.020,-1.58,0.18,-0.62,7.999,9.346,1.78,97.23997,44.66035,3,8
1,2015-09-20T14:38:37.60Z,41.8927273,-89.0727925,251.306,-2.02,-0.30,-0.85,7.996,9.354,1.65,97.23997,44.66481,3,9
1,2015-09-20T14:38:37.80Z,41.8927212,-89.0727919,251.524,-3.03,-0.05,-1.02,7.988,9.353,1.82,151.61345,32.84805,3,9
1,2015-09-20T14:38:38.00Z,41.8927160,-89.0727900,251.368,-3.16,0.71,-0.73,7.981,9.354,1.87,160.59113,28.42900,3,9
1,2015-09-20T14:38:38.20Z,41.8927110,-89.0727861,251.656,-2.34,1.39,-0.73,7.979,9.364,1.83,155.97009,34.32523,3,9
1,2015-09-20T14:38:38.40Z,41.8927095,-89.0727832,251.500,-1.55,1.38,-0.70,7.988,9.382,2.02,155.97009,34.33098,3,8
1,2015-09-20T14:38:38.60Z,41.8927090,-89.0727816,251.430,-0.75,0.97,-0.50,8.003,9.403,2.06,155.97009,34.33637,3,7
1,2015-09-20T14:38:38.80Z,41.8927098,-89.0727821,251.443,0.17,0.19,-0.26,8.013,9.418,1.64,155.97009,34.34066,3,7
1,2015-09-20T14:38:39.00Z,41.8927106,-89.0727827,251.404,0.30,-0.17,-0.11,8.020,9.441,1.85,155.97009,34.34552,3,7
1,2015-09-20T14:38:39.20Z,41.8927119,-89.0727832,251.186,0.44,-0.11,0.17,8.026,9.462,1.90,155.97009,34.35050,3,7
1,2015-09-20T14:38:39.40Z,41.8927116,-89.0727829,251.176,0.08,-0.07,0.34,8.031,9.482,1.76,155.97009,34.35512,3,7
1,2015-09-20T14:38:39.60Z,41.8927139,-89.0727839,250.974,0.22,-0.34,-0.19,8.045,9.524,1.88,155.97009,34.36005,3,7
1,2015-09-20T14:38:39.80Z,41.8927169,-89.0727842,250.758,0.72,-0.09,-0.24,8.059,9.591,1.77,155.97009,34.36469,3,6
1,2015-09-20T14:38:40.00Z,41.8927173,-89.0727855,250.691,0.23,-0.49,0.07,8.064,9.664,1.89,155.97009,34.36964,3,6
1,2015-09-20T14:38:40.20Z,41.8927177,-89.0727874,250.682,0.18,-0.79,0.18,8.069,9.727,1.85,155.97009,34.37448,3,6
1,2015-09-20T14:38:40.40Z,41.8927181,-89.0727896,250.585,0.14,-0.88,0.34,8.073,9.820,1.88,155.97009,34.37940,3,6
1,2015-09-20T14:38:40.60Z,41.8927204,-89.0727918,250.350,0.31,-0.80,0.14,8.083,9.925,1.93,155.97009,34.38445,3,6
1,2015-09-20T14:38:40.80Z,41.8927236,-89.0727931,249.723,0.54,-0.29,0.32,8.093,10.046,1.97,155.97009,34.38960,3,6
1,2015-09-20T14:38:41.00Z,41.8927257,-89.0727958,249.182,0.51,-0.55,0.61,8.108,10.180,2.11,155.97009,34.39513,3,5
1,2015-09-20T14:38:41.20Z,41.8927283,-89.0727964,248.655,1.11,0.01,0.99,8.133,10.321,2.06,155.97009,34.40052,3,5
1,2015-09-20T14:38:41.40Z,41.8927317,-89.0727942,248.759,1.54,0.75,0.60,8.151,10.488,1.84,155.97009,34.40533,3,5
1,2015-09-20T14:38:41.60Z,41.8927358,-89.0727931,248.685,1.70,0.70,0.37,8.171,10.623,1.81,155.97009,34.41024,3,5
1,2015-09-20T14:38:41.80Z,41.8927392,-89.0727946,248.482,1.51,-0.04,0.36,8.185,10.755,1.82,155.97009,34.41501,3,5
1,2015-09-20T14:38:42.00Z,41.8927425,-89.0727962,248.012,1.26,-0.22,0.55,8.198,10.855,1.91,155.97009,34.42002,3,5
1,2015-09-20T14:38:42.20Z,41.8927447,-89.0727968,247.833,0.98,-0.22,0.54,8.200,10.946,1.95,155.97009,34.42513,3,6
1,2015-09-20T14:38:42.40Z,41.8927476,-89.0727961,247.699,0.86,0.13,0.32,8.201,11.032,1.82,155.97009,34.42990,3,6
1,2015-09-20T14:38:42.60Z,41.8927524,-89.0727959,247.438,1.33,0.11,0.08,8.200,11.114,1.72,155.97009,34.43438,3,6
1,2015-09-20T14:38:42.80Z,41.8927547,-89.0727935,247.517,1.03,0.75,-0.16,8.208,11.196,1.68,155.97009,34.43876,3,5
1,2015-09-20T14:38:43.00Z,41.8927554,-89.0727923,247.695,0.59,0.46,-0.22,8.219,11.275,1.73,155.97009,34.44328,3,5
1,2015-09-20T14:38:43.20Z,41.8927561,-89.0727914,247.873,0.50,0.31,-0.26,8.233,11.363,1.77,155.97009,34.44791,3,5
1,2015-09-20T14:38:43.40Z,41.8927572,-89.0727898,247.993,0.52,0.52,-0.34,8.249,11.446,1.76,155.97009,34.45252,3,5
1,2015-09-20T14:38:43.60Z,41.8927575,-89.0727867,248.321,0.51,0.95,-0.41,8.263,11.524,1.74,155.97009,34.45707,3,5
1,2015-09-20T14:38:43.80Z,41.8927575,-89.0727829,248.438,0.39,1.42,-0.38,8.275,11.573,1.68,155.97009,34.46146,3,6
1,2015-09-20T14:38:44.00Z,41.8927585,-89.0727809,248.465,0.31,1.01,-0.57,8.291,11.617,1.80,155.97009,34.46616,3,6
1,2015-09-20T14:38:44.20Z,41.8927599,-89.0727808,248.426,0.37,0.38,-0.66,8.296,11.647,1.76,155.97009,34.47075,3,6
1,2015-09-20T14:38:44.40Z,41.8927589,-89.0727783,248.972,0.31,0.58,-0.59,8.282,11.652,1.70,155.97009,34.47519,3,9
1,2015-09-20T14:38:44.60Z,41.8927587,-89.0727763,249.284,0.25,0.64,-0.68,8.265,11.654,1.70,155.97009,34.47964,3,9
1,2015-09-20T14:38:44.80Z,41.8927590,-89.0727757,249.028,-0.18,0.34,-0.56,8.255,11.663,1.89,155.97009,34.48459,3,9
1,2015-09-20T14:38:45.00Z,41.8927588,-89.0727751,248.749,-0.52,0.32,-0.46,8.245,11.673,1.91,155.97009,34.48956,3,9
1,2015-09-20T14:38:45.20Z,41.8927579,-89.0727736,248.921,-0.52,0.53,-0.66,8.239,11.684,1.93,155.97009,34.49458,3,9
1,2015-09-20T14:38:45.40Z,41.8927573,-89.0727688,249.311,-0.22,1.64,-0.91,8.234,11.696,1.84,155.97009,34.49951,3,9
1,2015-09-20T14:38:45.60Z,41.8927578,-89.0727643,249.820,0.48,1.66,-0.97,8.242,11.715,1.76,155.97009,34.50469,3,9
1,2015-09-20T14:38:45.80Z,41.8927595,-89.0727615,250.014,0.77,1.31,-0.99,8.259,11.738,1.78,155.97009,34.50941,3,9
1,2015-09-20T14:38:46.00Z,41.8927586,-89.0727557,250.642,0.45,1.89,-0.99,8.264,11.745,1.69,155.97009,34.51509,3,9
1,2015-09-20T14:38:46.20Z,41.8927571,-89.0727519,250.643,-0.37,1.48,-0.66,8.279,11.793,2.08,155.97009,34.52051,3,9
1,2015-09-20T14:38:46.40Z,41.8927551,-89.0727485,250.588,-0.78,1.32,-0.37,8.299,11.850,2.26,155.97009,34.52641,3,9
1,2015-09-20T14:38:46.60Z,41.8927529,-89.0727451,250.483,-1.02,1.29,-0.11,8.320,11.911,2.34,155.97009,34.53252,3,9
1,2015-09-20T14:38:46.80Z,41.8927514,-89.0727404,250.634,-0.43,1.58,0.22,8.342,11.979,2.28,155.97009,34.53845,3,9
1,2015-09-20T14:38:47.00Z,41.8927495,-89.0727345,250.748,-0.33,1.86,0.49,8.369,12.049,2.32,155.97009,34.54451,3,9
1,2015-09-20T14:38:47.20Z,41.8927471,-89.0727269,250.736,-0.44,2.33,0.79,8.398,12.122,2.36,135.20451,44.54177,3,9
1,2015-09-20T14:38:47.40Z,41.8927424,-89.0727133,250.964,-0.73,3.67,1.24,8.419,12.193,2.28,111.06878,28.52878,3,9
1,2015-09-20T14:38:47.60Z,41.8927382,-89.0727010,251.365,-0.67,3.80,1.55,8.440,12.266,2.26,105.40136,27.78204,3,9
1,2015-09-20T14:38:47.80Z,41.8927336,-89.0726891,251.927,-0.79,3.77,1.67,8.463,12.379,2.34,103.57869,27.53181,3,8
1,2015-09-20T14:38:48.00Z,41.8927264,-89.0726756,252.393,-1.93,4.08,1.71,8.490,12.493,2.42,110.48397,23.07474,3,8
1,2015-09-20T14:38:48.20Z,41.8927219,-89.0726669,252.687,-2.12,3.65,1.27,8.531,12.613,2.53,114.86483,25.33337,3,8
1,2015-09-20T14:38:48.40Z,41.8927188,-89.0726601,253.133,-1.67,3.14,0.83,8.571,12.734,2.47,116.20286,29.46659,3,8
1,2015-09-20T14:38:48.60Z,41.8927171,-89.0726567,253.541,-1.40,2.34,0.26,8.593,12.857,2.29,118.01344,37.28571,3,8
1,2015-09-20T14:38:48.80Z,41.8927152,-89.0726534,254.006,-1.22,1.94,-0.22,8.615,12.981,2.19,119.77700,44.00027,3,8
1,2015-09-20T14:38:49.00Z,41.8927124,-89.0726491,254.422,-1.47,1.89,-0.59,8.639,13.107,2.16,124.06398,41.74306,3,8
1,2015-09-20T14:38:49.20Z,41.8927109,-89.0726470,254.556,-1.15,1.37,-0.62,8.667,13.246,2.24,124.06398,41.74788,3,7
1,2015-09-20T14:38:49.40Z,41.8927103,-89.0726472,254.655,-0.93,0.73,-0.73,8.691,13.387,2.26,124.06398,41.75275,3,7
1,2015-09-20T14:38:49.60Z,41.8927103,-89.0726465,254.447,-0.69,0.89,-0.76,8.709,13.529,2.26,124.06398,41.75762,3,7
1,2015-09-20T14:38:49.80Z,41.8927115,-89.0726483,254.197,-0.51,0.48,-0.90,8.716,13.670,2.37,124.06398,41.76272,3,7
1,2015-09-20T14:38:50.00Z,41.8927108,-89.0726482,254.128,-0.58,0.30,-0.76,8.718,13.807,2.37,124.06398,41.76783,3,7
1,2015-09-20T14:38:50.20Z,41.8927092,-89.0726488,253.531,-0.69,0.31,-0.44,8.710,13.906,2.28,124.06398,41.77275,3,8
1,2015-09-20T14:38:50.40Z,41.8927078,-89.0726486,253.120,-0.70,0.66,-0.36,8.696,13.984,2.17,124.06398,41.77743,3,8
1,2015-09-20T14:38:50.60Z,41.8927067,-89.0726503,252.483,-0.85,0.16,-0.16,8.676,14.058,2.07,124.06398,41.78190,3,8
1,2015-09-20T14:38:50.80Z,41.8927035,-89.0726507,252.306,-1.20,0.10,0.06,8.653,14.122,1.96,124.06398,41.78613,3,8
1,2015-09-20T14:38:51.00Z,41.8927005,-89.0726511,252.217,-1.24,0.33,0.12,8.626,14.184,2.04,124.06398,41.79052,3,8
1,2015-09-20T14:38:51.20Z,41.8927004,-89.0726533,251.881,-0.67,0.28,-0.12,8.606,14.252,2.12,124.06398,41.79508,3,8
1,2015-09-20T14:38:51.40Z,41.8926985,-89.0726539,252.114,-0.72,0.20,-0.16,8.587,14.315,2.06,124.06398,41.79951,3,8
1,2015-09-20T14:38:51.60Z,41.8926971,-89.0726554,252.312,-0.60,0.04,-0.23,8.562,14.376,2.03,124.06398,41.80387,3,8
1,2015-09-20T14:38:51.80Z,41.8926972,-89.0726558,251.957,-0.27,0.56,-0.23,8.535,14.431,1.91,124.06398,41.80799,3,8
1,2015-09-20T14:38:52.00Z,41.8926963,-89.0726549,251.262,-0.87,1.06,-0.23,8.509,14.479,2.12,124.06398,41.81255,3,8
1,2015-09-20T14:38:52.20Z,41.8926971,-89.0726571,251.168,-0.31,0.26,-0.30,8.466,14.502,2.13,124.06398,41.81713,3,8
1,2015-09-20T14:38:52.40Z,41.8926989,-89.0726597,250.597,0.00,-0.07,-0.42,8.422,14.530,2.24,124.06398,41.82195,3,8
1,2015-09-20T14:38:52.60Z,41.8926989,-89.0726616,250.246,-0.27,-0.20,-0.28,8.377,14.552,1.84,124.06398,41.82592,3,8
1,2015-09-20T14:38:52.80Z,41.8926990,-89.0726636,249.566,-0.47,-0.15,0.12,8.325,14.566,1.55,124.06398,41.82926,3,8
1,2015-09-20T14:38:53.00Z,41.8926987,-89.0726661,249.685,-0.34,-0.21,-0.41,8.268,14.213,1.71,124.06398,41.83294,3,9
1,2015-09-20T14:38:53.20Z,41.8926992,-89.0726683,248.654,-0.30,-0.31,0.13,8.214,14.049,1.14,124.06398,41.83539,3,9
1,2015-09-20T14:38:53.40Z,41.8926993,-89.0726702,247.296,-0.69,-0.16,0.43,8.156,13.815,1.46,124.06398,41.83853,3,9
1,2015-09-20T14:38:53.60Z,41.8926984,-89.0726720,246.217,-1.01,-0.07,0.66,8.098,13.617,1.49,124.06398,41.84174,3,9
1,2015-09-20T14:38:53.80Z,41.8926972,-89.0726739,245.363,-1.18,-0.12,0.82,8.045,13.453,1.50,124.06398,41.84496,3,9
1,2015-09-20T14:38:54.00Z,41.8926964,-89.0726751,244.702,-1.31,0.08,0.49,7.996,13.324,1.63,124.06398,41.84847,3,9
1,2015-09-20T14:38:54.20Z,41.8926973,-89.0726759,244.019,-0.37,0.38,-0.10,7.931,13.185,1.55,124.06398,41.85180,3,10
1,2015-09-20T14:38:54.40Z,41.8926989,-89.0726779,243.814,0.26,-0.17,-0.32,7.866,13.057,1.72,124.06398,41.85549,3,10
1,2015-09-20T14:38:54.60Z,41.8926982,-89.0726786,243.407,-0.92,0.12,-0.52,7.803,12.963,1.66,124.06398,41.85907,3,9
1,2015-09-20T14:38:54.80Z,41.8926990,-89.0726799,242.578,-0.27,-0.07,-0.06,7.743,12.818,1.54,124.06398,41.86238,3,9
1,2015-09-20T14:38:55.00Z,41.8927003,-89.0726816,241.734,-0.09,-0.04,0.08,7.675,12.681,1.42,124.06398,41.86543,3,9
1,2015-09-20T14:38:55.20Z,41.8927011,-89.0726827,240.954,-0.19,0.00,0.33,7.611,12.551,1.59,124.06398,41.86884,3,9
1,2015-09-20T14:38:55.40Z,41.8927029,-89.0726854,240.306,0.31,-0.57,0.44,7.549,12.415,1.40,124.06398,41.87185,3,10
1,2015-09-20T14:38:55.60Z,41.8927039,-89.0726879,240.042,0.26,-0.44,0.24,7.502,12.324,1.62,124.06398,41.87534,3,10
1,2015-09-20T14:38:55.80Z,41.8927053,-89.0726898,239.905,0.38,-0.25,-0.22,7.464,12.238,1.88,124.06398,41.87937,3,10
1,2015-09-20T14:38:56.00Z,41.8927074,-89.0726915,239.788,0.77,-0.23,-0.50,7.432,12.160,1.80,124.06398,41.88324,3,10
