class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
3,2017-07-06T12:06:25.40Z,61.8709428,6.8431959,72.963,-3.15,11.91,2.93,2.931,4.748,0.42,104.80214,2.49087,3,8
3,2017-07-06T12:06:25.60Z,61.8709371,6.8432350,71.727,-3.56,11.78,3.80,2.884,4.713,0.38,106.81602,2.19788,3,8
3,2017-07-06T12:06:25.80Z,61.8709307,6.8432735,70.155,-3.99,11.78,4.82,2.805,4.613,0.39,108.72903,2.01392,3,8
3,2017-07-06T12:06:26.00Z,61.8709242,6.8433155,68.753,-3.70,11.91,5.11,2.629,4.343,0.43,107.24623,1.92999,3,8
3,2017-07-06T12:06:26.20Z,61.8709180,6.8433562,67.475,-3.94,11.62,5.37,2.531,4.193,0.41,108.70849,1.97983,3,7
3,2017-07-06T12:06:26.40Z,61.8709109,6.8433981,66.298,-3.84,11.66,5.43,2.422,4.016,0.41,108.20471,1.93816,3,7
3,2017-07-06T12:06:26.60Z,61.8709035,6.8434370,65.279,-3.76,11.24,5.59,2.404,3.989,0.31,108.50440,1.85242,3,8
3,2017-07-06T12:06:26.80Z,61.8708964,6.8434754,64.279,-3.81,10.88,5.71,2.365,3.927,0.31,109.26956,1.98633,3,7
3,2017-07-06T12:06:27.00Z,61.8708888,6.8435136,63.535,-3.86,10.38,5.57,2.289,3.798,0.34,110.42659,2.13024,3,7
3,2017-07-06T12:06:27.20Z,61.8708813,6.8435515,62.716,-4.01,10.49,5.56,2.249,3.729,0.31,110.93294,1.96472,3,7
3,2017-07-06T12:06:27.40Z,61.8708720,6.8435852,62.388,-3.88,10.32,5.21,2.457,4.079,0.28,110.61673,1.94302,3,7
3,2017-07-06T12:06:27.60Z,61.8708643,6.8436227,61.591,-4.08,10.21,5.31,2.380,3.959,0.27,111.80265,1.83671,3,8
3,2017-07-06T12:06:27.80Z,61.8708560,6.8436599,60.947,-4.24,10.05,4.97,2.310,3.852,0.26,112.88852,1.84791,3,8
3,2017-07-06T12:06:28.00Z,61.8708474,6.8436984,60.302,-4.25,10.43,4.42,2.157,3.608,0.32,112.15916,1.95069,3,8
3,2017-07-06T12:06:28.20Z,61.8708389,6.8437360,59.564,-4.23,10.23,3.83,2.018,3.383,0.34,112.45330,2.01216,3,8
3,2017-07-06T12:06:28.40Z,61.8708304,6.8437719,58.742,-4.29,10.32,3.56,2.007,3.373,0.34,112.57059,2.04147,3,8
3,2017-07-06T12:06:28.60Z,61.8708212,6.8438064,58.015,-4.33,9.98,3.77,2.019,3.405,0.33,113.42505,2.04970,3,8
3,2017-07-06T12:06:28.80Z,61.8708117,6.8438402,57.371,-4.22,9.94,3.61,2.022,3.419,0.32,113.00780,1.88746,3,8
3,2017-07-06T12:06:29.00Z,61.8708025,6.8438746,56.802,-4.48,9.27,3.54,1.925,3.256,0.34,115.81072,2.04883,3,7
3,2017-07-06T12:06:29.20Z,61.8707938,6.8439083,56.218,-4.17,9.01,3.17,1.812,3.060,0.35,114.84077,1.98324,3,7
3,2017-07-06T12:06:29.40Z,61.8707868,6.8439418,55.550,-3.58,9.29,3.24,1.740,2.937,0.30,111.09737,2.02528,3,8
3,2017-07-06T12:06:29.60Z,61.8707803,6.8439760,54.962,-3.42,9.01,3.35,1.632,2.756,0.29,110.80303,2.12040,3,8
3,2017-07-06T12:06:29.80Z,61.8707736,6.8440091,54.435,-3.40,9.18,3.35,1.604,2.709,0.29,110.31016,1.98429,3,8
3,2017-07-06T12:06:30.00Z,61.8707679,6.8440440,53.744,-2.93,9.46,3.43,1.597,2.701,0.29,107.19525,1.92823,3,8
3,2017-07-06T12:06:30.20Z,61.8707625,6.8440791,53.142,-2.59,9.41,3.41,1.589,2.689,0.30,105.38590,1.91143,3,8
3,2017-07-06T12:06:30.40Z,61.8707577,6.8441127,52.321,-2.36,9.37,3.68,1.578,2.676,0.30,104.11625,1.87490,3,8
3,2017-07-06T12:06:30.60Z,61.8707528,6.8441461,51.521,-2.20,9.52,3.63,1.567,2.662,0.30,103.01841,1.81416,3,8
3,2017-07-06T12:06:30.80Z,61.8707488,6.8441797,50.502,-1.67,9.87,3.67,1.558,2.650,0.35,99.61802,1.90034,3,7
3,2017-07-06T12:06:31.00Z,61.8707450,6.8442147,49.778,-1.61,9.33,3.77,1.547,2.629,0.29,99.81312,1.84060,3,8
3,2017-07-06T12:06:31.20Z,61.8707421,6.8442494,48.968,-1.14,9.08,3.74,1.537,2.610,0.27,97.17062,1.85222,3,8
3,2017-07-06T12:06:31.40Z,61.8707397,6.8442832,48.241,-1.15,8.94,3.70,1.527,2.594,0.27,97.34068,1.84037,3,8
3,2017-07-06T12:06:31.60Z,61.8707374,6.8443184,47.575,-0.90,9.18,3.79,1.518,2.577,0.27,95.57629,1.81898,3,7
3,2017-07-06T12:06:31.80Z,61.8707348,6.8443525,46.889,-1.15,8.45,4.29,1.511,2.566,0.29,97.71868,1.86866,3,8
3,2017-07-06T12:06:32.00Z,61.8707328,6.8443861,46.186,-0.07,8.57,4.04,1.513,2.570,0.40,90.46088,2.89869,3,8
3,2017-07-06T12:06:32.20Z,61.8707326,6.8444207,45.774,1.39,8.58,3.16,1.517,2.580,0.37,80.81942,3.35341,3,8
3,2017-07-06T12:06:32.40Z,61.8707328,6.8444548,45.230,0.88,8.76,4.05,1.517,2.578,0.33,84.27953,2.94748,3,8
3,2017-07-06T12:06:32.60Z,61.8707340,6.8444904,44.520,1.77,9.31,4.30,1.520,2.581,0.36,79.23772,2.53750,3,8
3,2017-07-06T12:06:32.80Z,61.8707344,6.8445278,43.961,1.31,9.58,4.90,1.587,2.697,0.42,82.24248,2.44207,3,8
3,2017-07-06T12:06:33.00Z,61.8707358,6.8445639,43.155,1.52,9.30,5.22,1.513,2.570,0.44,80.74463,2.62622,3,8
3,2017-07-06T12:06:33.20Z,61.8707380,6.8445993,42.290,1.84,9.34,5.21,1.505,2.556,0.42,78.87868,2.48791,3,8
3,2017-07-06T12:06:33.40Z,61.8707404,6.8446344,41.342,2.21,9.35,5.38,1.498,2.546,0.42,76.68152,2.26581,3,7
3,2017-07-06T12:06:33.60Z,61.8707425,6.8446685,40.792,2.65,9.07,5.01,1.486,2.524,0.37,73.69985,2.08329,3,8
3,2017-07-06T12:06:33.80Z,61.8707470,6.8447030,40.030,3.30,8.94,4.78,1.472,2.501,0.34,69.75042,2.11537,3,8
3,2017-07-06T12:06:34.00Z,61.8707533,6.8447373,39.258,3.74,8.70,4.72,1.457,2.477,0.31,66.73133,1.96797,3,7
3,2017-07-06T12:06:34.20Z,61.8707609,6.8447702,38.389,4.39,8.39,4.72,1.444,2.460,0.33,62.40430,1.94168,3,7
3,2017-07-06T12:06:34.40Z,61.8707694,6.8448000,37.331,5.10,7.83,4.77,1.428,2.434,0.30,56.94716,1.91521,3,7
3,2017-07-06T12:06:34.60Z,61.8707792,6.8448287,36.285,5.65,7.37,4.88,1.413,2.414,0.35,52.51095,1.92362,3,8
3,2017-07-06T12:06:34.80Z,61.8707896,6.8448546,35.287,6.33,6.90,4.92,1.398,2.395,0.36,47.48558,1.87064,3,8
3,2017-07-06T12:06:35.00Z,61.8708017,6.8448793,34.346,6.97,6.12,5.04,1.384,2.376,0.37,41.27333,1.90112,3,8
3,2017-07-06T12:06:35.20Z,61.8708148,6.8449007,33.348,7.51,5.48,4.87,1.369,2.356,0.37,36.12269,1.80957,3,8
3,2017-07-06T12:06:35.40Z,61.8708292,6.8449205,32.506,7.88,4.70,4.95,1.355,2.329,0.35,30.82360,1.72987,3,8
3,2017-07-06T12:06:35.60Z,61.8708436,6.8449367,31.719,8.27,3.95,4.78,1.340,2.302,0.33,25.54034,1.51456,3,8
3,2017-07-06T12:06:35.80Z,61.8708583,6.8449486,30.928,8.60,3.17,4.61,1.326,2.275,0.32,20.23321,1.32616,3,8
3,2017-07-06T12:06:36.00Z,61.8708745,6.8449577,29.910,8.69,2.46,4.53,1.314,2.251,0.32,15.81583,1.26776,3,8
3,2017-07-06T12:06:36.20Z,61.8708903,6.8449644,29.009,8.79,1.71,4.40,1.300,2.223,0.34,11.03557,1.26391,3,8
3,2017-07-06T12:06:36.40Z,61.8709064,6.8449685,28.131,8.58,0.64,4.29,1.286,2.196,0.35,4.25121,1.30488,3,8
3,2017-07-06T12:06:36.60Z,61.8709219,6.8449706,27.297,8.77,0.24,4.01,1.275,2.172,0.35,1.58531,1.28667,3,8
3,2017-07-06T12:06:36.80Z,61.8709377,6.8449701,26.436,8.41,-0.09,3.98,1.263,2.145,0.36,359.40301,1.32203,3,8
3,2017-07-06T12:06:37.00Z,61.8709529,6.8449675,25.636,8.44,-0.82,4.07,1.253,2.124,0.39,354.46075,1.31133,3,8
3,2017-07-06T12:06:37.20Z,61.8709683,6.8449633,24.895,8.46,-1.30,4.09,1.246,2.106,0.40,351.24873,1.76866,3,8
3,2017-07-06T12:06:37.40Z,61.8709839,6.8449574,23.962,8.23,-1.83,4.28,1.233,2.078,0.37,347.43196,1.94502,3,8
3,2017-07-06T12:06:37.60Z,61.8709993,6.8449484,22.937,8.09,-2.60,4.72,1.221,2.050,0.37,342.17520,1.75225,3,8
3,2017-07-06T12:06:37.80Z,61.8710146,6.8449374,21.910,8.22,-3.22,5.04,1.209,2.026,0.36,338.59653,1.48421,3,8
3,2017-07-06T12:06:38.00Z,61.8710305,6.8449241,20.618,7.98,-3.53,5.28,1.198,2.005,0.36,336.16670,1.50105,3,8
3,2017-07-06T12:06:38.20Z,61.8710457,6.8449090,19.426,7.98,-3.73,5.43,1.182,1.978,0.30,334.96774,1.06470,3,8
3,2017-07-06T12:06:38.40Z,61.8710605,6.8448934,18.368,7.51,-3.95,5.30,1.169,1.955,0.31,332.22327,1.09316,3,8
3,2017-07-06T12:06:38.60Z,61.8710746,6.8448762,17.297,7.42,-4.38,4.93,1.159,1.938,0.31,329.42792,1.08069,3,8
3,2017-07-06T12:06:38.80Z,61.8710886,6.8448581,16.260,7.72,-4.72,4.66,1.151,1.923,0.33,328.53383,1.21170,3,8
3,2017-07-06T12:06:39.00Z,61.8711031,6.8448376,15.183,8.18,-4.98,4.56,1.145,1.906,0.35,328.70601,1.17472,3,8
3,2017-07-06T12:06:39.20Z,61.8711177,6.8448177,14.261,7.82,-5.27,3.95,1.145,1.895,0.39,326.04214,1.27840,3,8
3,2017-07-06T12:06:39.40Z,61.8711320,6.8447975,13.523,7.72,-5.32,3.05,1.146,1.886,0.40,325.44260,1.33394,3,8
3,2017-07-06T12:06:39.60Z,61.8711450,6.8447784,13.041,7.02,-4.89,2.27,1.149,1.879,0.40,325.09797,1.43126,3,8
3,2017-07-06T12:06:39.80Z,61.8711571,6.8447612,12.660,6.37,-4.42,1.72,1.151,1.871,0.39,325.17861,1.54302,3,8
