class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
4,2017-06-17T13:24:14.40Z,54.7829529,37.6452275,233.232,6.18,1.95,0.00,2.318,4.104,0.41,17.69499,5.06163,3,9
4,2017-06-17T13:24:14.60Z,54.7829642,37.6452340,233.247,6.71,2.18,0.24,2.312,4.101,0.45,17.88012,4.79991,3,9
4,2017-06-17T13:24:14.80Z,54.7829766,37.6452413,233.304,7.18,2.37,-0.07,2.307,4.099,0.49,18.08467,4.44363,3,9
4,2017-06-17T13:24:15.00Z,54.7829896,37.6452490,233.345,7.46,2.54,0.08,2.301,4.093,0.43,18.47557,4.19499,3,9
4,2017-06-17T13:24:15.20Z,54.7830035,37.6452570,233.377,8.11,2.52,-0.07,2.293,4.068,0.38,17.27817,3.70290,3,9
4,2017-06-17T13:24:15.40Z,54.7830184,37.6452654,233.369,8.48,2.80,0.04,2.286,4.063,0.41,18.29702,3.68948,3,9
4,2017-06-17T13:24:15.60Z,54.7830337,37.6452750,233.387,8.86,3.05,0.16,2.281,4.058,0.44,19.02303,3.57617,3,9
4,2017-06-17T13:24:15.80Z,54.7830503,37.6452847,233.327,9.44,3.04,-0.01,2.273,4.037,0.40,17.85371,3.17915,3,9
4,2017-06-17T13:24:16.00Z,54.7830676,37.6452946,233.375,9.87,3.15,-0.07,2.265,4.017,0.39,17.70903,3.02909,3,9
4,2017-06-17T13:24:16.20Z,54.7830857,37.6453051,233.336,10.33,3.53,-0.08,2.255,4.004,0.41,18.87193,2.79714,3,9
4,2017-06-17T13:24:16.40Z,54.7831047,37.6453161,233.398,10.90,3.57,-0.16,2.247,3.992,0.41,18.15067,2.70950,3,9
4,2017-06-17T13:24:16.60Z,54.7831243,37.6453267,233.650,11.31,3.56,-0.05,2.233,3.938,0.32,17.46292,2.38724,3,9
4,2017-06-17T13:24:16.80Z,54.7831449,37.6453380,233.787,11.75,3.71,-0.19,2.214,3.894,0.30,17.51049,2.30055,3,9
4,2017-06-17T13:24:17.00Z,54.7831660,37.6453487,233.814,12.32,3.84,-0.24,2.198,3.851,0.31,17.31461,2.17331,3,9
4,2017-06-17T13:24:17.20Z,54.7831881,37.6453606,233.894,12.50,4.15,-0.18,2.183,3.806,0.32,18.36542,2.13096,3,9
4,2017-06-17T13:24:17.40Z,54.7832109,37.6453729,233.931,12.97,4.16,-0.12,2.167,3.784,0.26,17.78738,2.09638,3,9
4,2017-06-17T13:24:17.60Z,54.7832346,37.6453855,234.016,13.57,4.18,-0.25,2.154,3.768,0.28,17.11817,2.04821,3,9
4,2017-06-17T13:24:17.80Z,54.7832589,37.6453981,234.038,13.86,4.46,-0.28,2.141,3.752,0.22,17.84181,1.94793,3,9
4,2017-06-17T13:24:18.00Z,54.7832841,37.6454121,234.185,14.38,4.51,-0.29,2.130,3.736,0.32,17.40405,1.96435,3,9
4,2017-06-17T13:24:18.20Z,54.7833098,37.6454273,234.306,14.64,4.93,-0.18,2.124,3.726,0.36,18.59437,1.99838,3,9
4,2017-06-17T13:24:18.40Z,54.7833366,37.6454429,234.409,15.39,5.07,-0.21,2.115,3.711,0.40,18.24546,1.79245,3,9
4,2017-06-17T13:24:18.60Z,54.7833639,37.6454589,234.402,15.28,5.09,0.02,2.109,3.705,0.43,18.41439,2.04721,3,9
4,2017-06-17T13:24:18.80Z,54.7833920,37.6454754,234.492,15.99,5.51,-0.30,2.108,3.707,0.49,19.00747,2.08975,3,9
4,2017-06-17T13:24:19.00Z,54.7834210,37.6454926,234.520,16.38,5.59,-0.17,2.109,3.713,0.49,18.85185,2.06933,3,9
4,2017-06-17T13:24:19.20Z,54.7834506,37.6455099,234.491,16.76,5.52,0.12,2.111,3.719,0.53,18.24101,2.08634,3,9
4,2017-06-17T13:24:19.40Z,54.7834812,37.6455272,234.598,17.14,5.84,-0.18,2.113,3.725,0.52,18.80931,2.02050,3,9
4,2017-06-17T13:24:19.60Z,54.7835124,37.6455454,234.639,17.52,5.92,-0.12,2.115,3.732,0.59,18.67627,1.96504,3,9
4,2017-06-17T13:24:19.80Z,54.7835445,37.6455633,234.598,18.02,5.88,-0.01,2.118,3.737,0.58,18.06203,1.88316,3,9
4,2017-06-17T13:24:20.00Z,54.7835778,37.6455812,234.505,18.65,5.99,-0.12,2.118,3.719,0.48,17.80026,1.74267,3,9
4,2017-06-17T13:24:20.20Z,54.7836120,37.6455986,234.475,19.02,5.79,-0.35,2.116,3.699,0.43,16.91522,1.68991,3,9
4,2017-06-17T13:24:20.40Z,54.7836466,37.6456165,234.415,19.47,5.98,-0.32,2.112,3.679,0.42,17.06155,1.62624,3,9
4,2017-06-17T13:24:20.60Z,54.7836817,37.6456355,234.437,19.81,6.14,-0.10,2.113,3.684,0.49,17.23074,1.77489,3,9
4,2017-06-17T13:24:20.80Z,54.7837175,37.6456548,234.457,20.08,6.29,-0.15,2.115,3.693,0.51,17.39818,1.83948,3,9
4,2017-06-17T13:24:21.00Z,54.7837540,37.6456753,234.520,20.58,6.75,-0.17,2.117,3.700,0.50,18.16665,1.63099,3,9
4,2017-06-17T13:24:21.20Z,54.7837912,37.6456963,234.527,20.94,6.69,-0.15,2.118,3.710,0.51,17.71549,1.57202,3,9
4,2017-06-17T13:24:21.40Z,54.7838290,37.6457177,234.540,21.31,6.90,-0.15,2.119,3.722,0.52,17.94819,1.57209,3,9
4,2017-06-17T13:24:21.60Z,54.7838677,37.6457398,234.583,21.76,7.01,-0.22,2.118,3.734,0.45,17.85814,1.47016,3,9
4,2017-06-17T13:24:21.80Z,54.7839068,37.6457621,234.657,22.11,7.10,-0.10,2.115,3.749,0.40,17.81081,1.43981,3,9
4,2017-06-17T13:24:22.00Z,54.7839478,37.6457854,234.488,23.08,7.63,0.13,2.107,3.752,0.35,18.29437,1.29339,3,9
4,2017-06-17T13:24:22.20Z,54.7839885,37.6458095,234.360,22.69,7.65,0.33,2.100,3.751,0.41,18.62872,1.37492,3,9
4,2017-06-17T13:24:22.40Z,54.7840293,37.6458323,234.257,23.18,6.80,0.61,2.094,3.752,0.41,16.36203,1.38172,3,9
4,2017-06-17T13:24:22.60Z,54.7840712,37.6458542,234.146,23.70,7.60,0.16,2.089,3.769,0.49,17.78718,1.33450,3,9
4,2017-06-17T13:24:22.80Z,54.7841141,37.6458771,233.817,24.31,7.55,0.27,2.084,3.785,0.40,17.25311,1.29580,3,9
4,2017-06-17T13:24:23.00Z,54.7841580,37.6459005,233.546,24.37,7.42,0.46,2.080,3.781,0.51,16.94255,1.29898,3,9
4,2017-06-17T13:24:23.20Z,54.7842024,37.6459250,233.497,24.99,7.87,0.46,2.080,3.772,0.43,17.46959,1.41372,3,9
4,2017-06-17T13:24:23.40Z,54.7842473,37.6459493,233.725,25.25,7.65,0.20,2.080,3.763,0.46,16.85643,1.41592,3,9
4,2017-06-17T13:24:23.60Z,54.7842926,37.6459750,233.797,25.60,8.34,0.10,2.075,3.769,0.45,18.04564,1.33083,3,9
4,2017-06-17T13:24:23.80Z,54.7843385,37.6460006,233.736,26.03,8.04,0.12,2.068,3.782,0.46,17.16316,1.25940,3,9
4,2017-06-17T13:24:24.00Z,54.7843852,37.6460269,233.678,26.15,8.42,0.07,2.064,3.800,0.49,17.84868,1.18666,3,9
4,2017-06-17T13:24:24.20Z,54.7844329,37.6460544,233.620,27.06,8.73,0.20,2.060,3.800,0.54,17.88068,1.11734,3,9
4,2017-06-17T13:24:24.40Z,54.7844819,37.6460817,233.349,27.24,8.54,0.35,2.059,3.788,0.39,17.40914,1.14098,3,9
4,2017-06-17T13:24:24.60Z,54.7845310,37.6461098,233.417,27.69,8.97,0.11,2.050,3.789,0.37,17.94231,1.01009,3,9
4,2017-06-17T13:24:24.80Z,54.7845803,37.6461376,233.460,27.91,8.79,0.11,2.040,3.802,0.37,17.48905,0.98838,3,9
4,2017-06-17T13:24:25.00Z,54.7846306,37.6461657,233.322,28.44,9.19,0.39,2.031,3.819,0.41,17.91091,1.00284,3,9
4,2017-06-17T13:24:25.20Z,54.7846817,37.6461943,233.031,28.76,9.23,0.47,2.022,3.838,0.38,17.80314,0.98098,3,9
4,2017-06-17T13:24:25.40Z,54.7847338,37.6462225,233.081,29.37,9.07,0.09,2.022,3.862,0.51,17.15939,1.18181,3,9
4,2017-06-17T13:24:25.60Z,54.7847857,37.6462498,233.159,29.19,8.67,0.23,2.026,3.892,0.46,16.54602,1.44328,3,9
4,2017-06-17T13:24:25.80Z,54.7848390,37.6462791,232.960,30.15,9.78,0.54,2.031,3.894,0.44,17.96876,1.25493,3,9
4,2017-06-17T13:24:26.00Z,54.7848938,37.6463092,233.045,30.53,9.91,-0.05,2.034,3.917,0.41,17.98861,1.30083,3,9
4,2017-06-17T13:24:26.20Z,54.7849486,37.6463399,232.904,30.75,9.70,0.19,2.041,3.938,0.52,17.51196,1.39810,3,9
4,2017-06-17T13:24:26.40Z,54.7850035,37.6463699,232.583,30.54,9.79,0.30,2.052,3.965,0.47,17.77789,1.42556,3,9
4,2017-06-17T13:24:26.60Z,54.7850585,37.6464021,232.559,31.18,10.43,0.59,2.061,3.998,0.44,18.49503,1.42153,3,9
4,2017-06-17T13:24:26.80Z,54.7851150,37.6464335,232.357,31.71,10.21,0.66,2.068,4.019,0.42,17.85278,1.31207,3,9
4,2017-06-17T13:24:27.00Z,54.7851720,37.6464648,232.474,32.05,10.17,0.20,2.074,4.033,0.38,17.61403,1.22008,3,9
4,2017-06-17T13:24:27.20Z,54.7852308,37.6464950,232.510,33.29,9.82,-0.34,2.080,4.057,0.50,16.43949,1.22369,3,9
4,2017-06-17T13:24:27.40Z,54.7852897,37.6465262,232.431,32.53,9.91,0.03,2.090,4.097,0.53,16.94836,1.38324,3,9
4,2017-06-17T13:24:27.60Z,54.7853485,37.6465588,232.354,32.97,10.60,0.26,2.101,4.147,0.48,17.81841,1.42474,3,9
4,2017-06-17T13:24:27.80Z,54.7854072,37.6465932,232.246,32.83,10.71,0.82,2.110,4.186,0.45,18.06830,1.35424,3,9
4,2017-06-17T13:24:28.00Z,54.7854668,37.6466271,232.159,33.52,10.99,0.87,2.118,4.220,0.47,18.15906,1.30998,3,9
4,2017-06-17T13:24:28.20Z,54.7855275,37.6466609,232.152,34.09,10.76,0.75,2.125,4.245,0.42,17.52142,1.23359,3,9
4,2017-06-17T13:24:28.40Z,54.7855896,37.6466953,232.336,35.00,11.35,0.46,2.130,4.249,0.47,17.96140,1.08393,3,9
4,2017-06-17T13:24:28.60Z,54.7856521,37.6467321,232.352,34.73,11.99,0.22,2.133,4.273,0.38,19.04853,1.12246,3,9
4,2017-06-17T13:24:28.80Z,54.7857151,37.6467681,232.511,35.27,10.96,0.29,2.136,4.294,0.45,17.25942,1.10745,3,9
4,2017-06-17T13:24:29.00Z,54.7857795,37.6468038,232.463,36.07,11.82,0.11,2.139,4.297,0.48,18.13902,1.03693,3,9
4,2017-06-17T13:24:29.20Z,54.7858442,37.6468405,232.444,36.18,11.47,0.39,2.141,4.302,0.48,17.59619,1.00368,3,9
4,2017-06-17T13:24:29.40Z,54.7859083,37.6468775,232.576,35.89,11.77,0.15,2.140,4.319,0.42,18.16328,0.99391,3,9
4,2017-06-17T13:24:29.60Z,54.7859730,37.6469136,232.508,36.39,11.29,0.33,2.140,4.339,0.54,17.24069,0.95738,3,9
4,2017-06-17T13:24:29.80Z,54.7860388,37.6469500,232.039,37.09,11.65,0.86,2.135,4.284,0.34,17.43788,0.80390,3,9
4,2017-06-17T13:24:30.00Z,54.7861056,37.6469877,232.175,37.38,12.17,0.22,2.125,4.276,0.46,18.03376,0.80392,3,9
4,2017-06-17T13:24:30.20Z,54.7861728,37.6470258,232.360,37.57,11.80,0.29,2.118,4.283,0.39,17.43462,0.83220,3,9
4,2017-06-17T13:24:30.40Z,54.7862403,37.6470640,232.097,37.91,12.20,0.51,2.110,4.277,0.42,17.84227,0.75413,3,9
4,2017-06-17T13:24:30.60Z,54.7863090,37.6471029,232.222,38.68,12.56,-0.07,2.095,4.271,0.42,17.99273,0.67608,3,9
4,2017-06-17T13:24:30.80Z,54.7863779,37.6471423,231.873,38.29,12.22,0.61,2.088,4.270,0.46,17.70373,0.74117,3,9
4,2017-06-17T13:24:31.00Z,54.7864468,37.6471814,231.637,38.89,12.67,0.24,2.078,4.272,0.42,18.04407,0.73195,3,9
4,2017-06-17T13:24:31.20Z,54.7865166,37.6472219,231.490,39.24,12.96,0.12,2.057,4.276,0.43,18.27284,0.61678,3,9
4,2017-06-17T13:24:31.40Z,54.7865869,37.6472624,231.504,39.42,12.62,0.36,2.047,4.298,0.55,17.74367,0.72146,3,9
4,2017-06-17T13:24:31.60Z,54.7866578,37.6473027,231.689,39.69,13.03,-0.09,2.043,4.300,0.50,18.16922,0.72453,3,9
4,2017-06-17T13:24:31.80Z,54.7867294,37.6473420,231.394,40.23,12.26,0.77,2.039,4.286,0.45,16.95443,0.74070,3,9
4,2017-06-17T13:24:32.00Z,54.7868020,37.6473806,231.130,40.39,12.66,0.70,2.032,4.233,0.36,17.41025,0.69813,3,9
4,2017-06-17T13:24:32.20Z,54.7868749,37.6474210,231.254,40.47,12.80,0.36,2.026,4.195,0.36,17.54823,0.69817,3,9
4,2017-06-17T13:24:32.40Z,54.7869483,37.6474618,230.992,40.97,12.93,0.44,2.020,4.172,0.44,17.51356,0.71141,3,9
4,2017-06-17T13:24:32.60Z,54.7870220,37.6475020,230.750,40.99,12.77,0.55,2.018,4.177,0.56,17.30549,0.77878,3,9
4,2017-06-17T13:24:32.80Z,54.7870963,37.6475416,230.464,41.70,12.71,0.83,2.023,4.183,0.64,16.95453,0.95463,3,9
4,2017-06-17T13:24:33.00Z,54.7871714,37.6475821,230.524,41.82,13.30,0.32,2.023,4.190,0.50,17.64224,0.75484,3,9
4,2017-06-17T13:24:33.20Z,54.7872469,37.6476235,230.547,42.27,13.06,0.68,2.019,4.212,0.50,17.16948,0.76070,3,9
4,2017-06-17T13:24:33.40Z,54.7873224,37.6476653,230.414,41.85,13.59,0.81,2.017,4.230,0.44,17.99532,0.74392,3,9
4,2017-06-17T13:24:33.60Z,54.7873984,37.6477080,230.191,42.90,13.46,1.25,2.016,4.246,0.54,17.41891,0.73276,3,9
4,2017-06-17T13:24:33.80Z,54.7874750,37.6477506,229.945,42.72,13.82,0.97,2.015,4.263,0.45,17.92927,0.74094,3,9
4,2017-06-17T13:24:34.00Z,54.7875520,37.6477930,229.743,43.10,13.42,0.85,2.012,4.279,0.44,17.29642,0.70362,3,9
4,2017-06-17T13:24:34.20Z,54.7876292,37.6478354,229.606,43.16,13.60,0.91,2.010,4.293,0.43,17.48916,0.76104,3,9
4,2017-06-17T13:24:34.40Z,54.7877071,37.6478789,229.357,43.67,13.77,1.19,2.010,4.313,0.50,17.50695,0.75284,3,9
4,2017-06-17T13:24:34.60Z,54.7877845,37.6479220,228.737,43.01,13.52,1.95,2.014,4.338,0.60,17.45026,0.86237,3,9
4,2017-06-17T13:24:34.80Z,54.7878632,37.6479648,228.387,44.28,13.92,1.79,2.023,4.369,0.72,17.44850,0.86071,3,9
4,2017-06-17T13:24:35.00Z,54.7879434,37.6480076,228.160,44.87,13.67,1.95,2.036,4.405,0.77,16.93972,0.87608,3,9
4,2017-06-17T13:24:35.20Z,54.7880240,37.6480510,227.660,44.97,14.01,2.20,2.050,4.442,0.76,17.30361,0.85556,3,9
4,2017-06-17T13:24:35.40Z,54.7881047,37.6480948,226.940,45.21,13.82,2.65,2.064,4.478,0.74,16.99908,0.85798,3,9
4,2017-06-17T13:24:35.60Z,54.7881861,37.6481383,226.501,45.22,14.19,2.41,2.078,4.516,0.79,17.42203,0.84510,3,9
4,2017-06-17T13:24:35.80Z,54.7882679,37.6481829,225.716,45.89,14.32,2.72,2.094,4.563,0.88,17.32549,0.86853,3,9
4,2017-06-17T13:24:36.00Z,54.7883492,37.6482275,224.781,45.52,14.04,3.52,2.113,4.609,0.88,17.13498,0.87469,3,9
4,2017-06-17T13:24:36.20Z,54.7884304,37.6482721,223.736,45.30,14.35,3.91,2.132,4.657,0.88,17.57194,0.86375,3,9
4,2017-06-17T13:24:36.40Z,54.7885130,37.6483178,222.774,45.94,14.94,3.65,2.151,4.705,0.91,18.01785,0.87122,3,9
4,2017-06-17T13:24:36.60Z,54.7885960,37.6483627,222.014,46.30,14.17,3.79,2.167,4.747,0.84,17.02061,0.83601,3,9
4,2017-06-17T13:24:36.80Z,54.7886792,37.6484049,221.411,46.40,13.33,3.95,2.186,4.794,1.01,16.03167,0.91386,3,9
4,2017-06-17T13:24:37.00Z,54.7887638,37.6484473,221.669,45.87,14.69,2.18,2.205,4.835,0.95,17.76249,1.01517,3,9
4,2017-06-17T13:24:37.20Z,54.7888463,37.6484929,221.488,45.50,14.84,1.48,2.228,4.894,1.09,18.06370,1.07299,3,9
4,2017-06-17T13:24:37.40Z,54.7889290,37.6485393,221.040,46.33,14.95,1.76,2.253,4.951,1.05,17.88297,1.04993,3,9
4,2017-06-17T13:24:37.60Z,54.7890121,37.6485835,220.547,46.46,14.31,2.32,2.277,5.008,1.01,17.11805,1.01521,3,9
4,2017-06-17T13:24:37.80Z,54.7890963,37.6486309,220.464,46.60,15.30,1.08,2.293,5.048,0.97,18.17571,0.94388,3,9
4,2017-06-17T13:24:38.00Z,54.7891803,37.6486790,220.333,46.71,15.37,0.57,2.305,5.084,0.93,18.21739,0.90394,3,9
4,2017-06-17T13:24:38.20Z,54.7892644,37.6487274,220.164,46.80,15.57,0.30,2.314,5.108,0.89,18.39680,0.84747,3,9
4,2017-06-17T13:24:38.40Z,54.7893488,37.6487751,220.170,46.94,15.54,0.30,2.320,5.140,0.85,18.31393,0.81345,3,9
4,2017-06-17T13:24:38.60Z,54.7894329,37.6488235,220.016,46.94,15.59,0.00,2.325,5.170,0.86,18.37018,0.89620,3,9
4,2017-06-17T13:24:38.80Z,54.7895162,37.6488704,219.402,46.65,15.03,0.44,2.332,5.197,0.82,17.85234,0.91691,3,9
4,2017-06-17T13:24:39.00Z,54.7896000,37.6489179,219.214,47.03,15.39,0.27,2.335,5.233,0.77,18.11635,0.88784,3,9
4,2017-06-17T13:24:39.20Z,54.7896836,37.6489668,218.541,47.10,15.72,0.46,2.342,5.268,0.73,18.45704,1.04459,3,9
4,2017-06-17T13:24:39.40Z,54.7897675,37.6490163,217.532,47.41,15.67,1.00,2.353,5.298,0.72,18.28364,1.11012,3,9
4,2017-06-17T13:24:39.60Z,54.7898526,37.6490650,217.268,47.49,15.57,0.75,2.368,5.331,0.73,18.14626,1.09212,3,9
4,2017-06-17T13:24:39.80Z,54.7899373,37.6491153,216.538,47.56,16.04,1.55,2.386,5.372,0.78,18.63774,1.14762,3,9
4,2017-06-17T13:24:40.00Z,54.7900229,37.6491652,215.837,47.76,15.72,1.74,2.406,5.423,0.77,18.21542,1.10906,3,9
4,2017-06-17T13:24:40.20Z,54.7901075,37.6492159,214.949,47.38,16.14,2.32,2.421,5.447,0.66,18.80792,1.06375,3,9
4,2017-06-17T13:24:40.40Z,54.7901931,37.6492672,214.551,47.59,16.42,1.95,2.434,5.466,0.64,19.03371,1.06769,3,9
4,2017-06-17T13:24:40.60Z,54.7902798,37.6493195,214.388,48.10,16.63,1.56,2.446,5.478,0.65,19.07915,1.04577,3,9
4,2017-06-17T13:24:40.80Z,54.7903682,37.6493676,214.386,48.61,15.24,0.14,2.459,5.485,0.64,17.41060,1.07996,3,9
4,2017-06-17T13:24:41.00Z,54.7904564,37.6494158,213.737,48.95,15.21,0.43,2.470,5.511,0.61,17.26389,0.97763,3,9
4,2017-06-17T13:24:41.20Z,54.7905442,37.6494667,213.688,48.80,16.07,0.45,2.480,5.541,0.64,18.22685,0.97730,3,9
4,2017-06-17T13:24:41.40Z,54.7906309,37.6495182,214.153,48.17,15.85,0.33,2.492,5.568,0.65,18.21542,1.03988,3,9
4,2017-06-17T13:24:41.60Z,54.7907178,37.6495700,214.019,48.32,16.48,0.02,2.505,5.582,0.67,18.83049,1.05619,3,9
4,2017-06-17T13:24:41.80Z,54.7908048,37.6496220,213.123,48.17,16.25,0.57,2.517,5.605,0.68,18.64148,1.00071,3,9
4,2017-06-17T13:24:42.00Z,54.7908922,37.6496717,213.522,48.39,15.74,-0.53,2.523,5.622,0.66,18.01377,0.87972,3,9
4,2017-06-17T13:24:42.20Z,54.7909800,37.6497220,212.674,48.81,16.29,-0.15,2.528,5.656,0.80,18.45820,0.96016,3,9
4,2017-06-17T13:24:42.40Z,54.7910686,37.6497729,211.303,49.16,16.36,0.81,2.533,5.687,0.91,18.40562,1.06099,3,9
4,2017-06-17T13:24:42.60Z,54.7911577,37.6498254,209.594,49.35,16.87,2.04,2.539,5.718,0.99,18.86779,1.12928,3,9
4,2017-06-17T13:24:42.80Z,54.7912471,37.6498779,207.557,49.20,16.83,2.89,2.544,5.749,1.07,18.88154,1.21359,3,9
4,2017-06-17T13:24:43.00Z,54.7913361,37.6499303,206.412,49.11,16.75,2.75,2.550,5.793,1.06,18.83331,1.20696,3,9
4,2017-06-17T13:24:43.20Z,54.7914252,37.6499831,205.627,49.18,16.77,2.45,2.556,5.838,1.09,18.83124,1.17862,3,9
4,2017-06-17T13:24:43.40Z,54.7915136,37.6500353,206.083,48.96,16.40,1.28,2.563,5.893,1.01,18.52027,1.11742,3,9
4,2017-06-17T13:24:43.60Z,54.7916009,37.6500859,207.422,48.86,16.19,-0.32,2.567,5.925,0.93,18.33523,1.04449,3,9
4,2017-06-17T13:24:43.80Z,54.7916882,37.6501368,208.798,48.72,16.30,-1.39,2.570,5.966,0.87,18.50132,0.99058,3,9
4,2017-06-17T13:24:44.00Z,54.7917744,37.6501861,209.939,48.19,15.50,-1.91,2.574,6.009,0.80,17.83411,1.00613,3,9
4,2017-06-17T13:24:44.20Z,54.7918612,37.6502353,210.286,48.44,15.94,-1.86,2.578,6.056,0.92,18.22013,1.10719,3,9
4,2017-06-17T13:24:44.40Z,54.7919480,37.6502845,210.313,48.08,15.81,-1.47,2.587,6.114,1.22,18.20807,1.34463,3,9
4,2017-06-17T13:24:44.60Z,54.7920335,37.6503307,209.856,47.54,14.68,-0.49,2.606,6.165,1.40,17.16290,1.54383,3,9
4,2017-06-17T13:24:44.80Z,54.7921200,37.6503754,208.247,47.66,14.44,1.30,2.627,6.215,1.43,16.85028,1.61711,3,9
4,2017-06-17T13:24:45.00Z,54.7922075,37.6504225,207.934,48.51,15.09,0.82,2.643,6.275,1.30,17.27334,1.43159,3,9
4,2017-06-17T13:24:45.20Z,54.7922954,37.6504705,207.167,48.68,15.42,1.36,2.658,6.345,1.43,17.57251,1.41323,3,9
4,2017-06-17T13:24:45.40Z,54.7923860,37.6505187,204.913,50.11,15.34,3.46,2.672,6.401,1.73,17.01771,1.56300,3,9
4,2017-06-17T13:24:45.60Z,54.7924789,37.6505672,202.228,50.79,15.44,5.22,2.681,6.430,1.69,16.90692,1.66202,3,9
4,2017-06-17T13:24:45.80Z,54.7925716,37.6506117,200.632,50.79,14.93,4.99,2.687,6.455,1.70,16.38578,1.72532,3,9
4,2017-06-17T13:24:46.00Z,54.7926616,37.6506580,199.644,49.25,15.14,4.57,2.693,6.479,1.66,17.08557,1.98560,3,8
4,2017-06-17T13:24:46.20Z,54.7927506,37.6507079,201.618,49.24,15.48,1.48,2.694,6.477,1.44,17.44780,1.84190,3,8
4,2017-06-17T13:24:46.40Z,54.7928437,37.6507649,203.204,49.36,15.34,0.34,2.686,6.445,1.47,17.26068,2.02542,3,8
4,2017-06-17T13:24:46.60Z,54.7929367,37.6508210,204.271,49.29,15.84,-0.18,2.860,6.852,1.58,17.81374,2.19689,3,8
4,2017-06-17T13:24:46.80Z,54.7930297,37.6508772,205.866,49.46,15.74,-1.55,3.089,7.393,1.62,17.64874,2.17307,3,8
4,2017-06-17T13:24:47.00Z,54.7931243,37.6509325,207.324,50.19,15.33,-2.43,3.343,8.000,1.73,16.98958,2.18474,3,8
4,2017-06-17T13:24:47.20Z,54.7932193,37.6509869,208.033,50.50,15.72,-1.75,3.552,8.492,1.83,17.28675,2.34156,3,8
4,2017-06-17T13:24:47.40Z,54.7933224,37.6510390,209.437,56.08,15.00,-2.85,3.979,9.501,2.46,14.97300,2.11530,3,8
4,2017-06-17T13:24:47.60Z,54.7934329,37.6510954,212.858,58.50,15.12,-5.79,4.149,9.887,2.40,14.48840,1.96402,3,8
4,2017-06-17T13:24:47.80Z,54.7935445,37.6511511,217.034,58.97,15.13,-8.40,4.110,9.740,2.58,14.39278,1.88972,3,8
4,2017-06-17T13:24:48.00Z,54.7936598,37.6512068,222.621,59.73,16.03,-10.29,4.363,10.260,2.31,15.02021,1.42162,3,8
4,2017-06-17T13:24:48.20Z,54.7937700,37.6512597,229.588,57.42,15.73,-11.72,4.455,10.321,2.64,15.31920,1.63612,3,8
4,2017-06-17T13:24:48.40Z,54.7938782,37.6513069,236.991,54.55,15.84,-12.05,5.071,11.452,2.52,16.18706,1.72411,3,8
4,2017-06-17T13:24:48.60Z,54.7939826,37.6513554,246.253,54.83,15.94,-12.51,5.302,11.564,2.45,16.21220,1.80515,3,8
4,2017-06-17T13:24:48.80Z,54.7940821,37.6514018,256.657,52.56,15.81,-12.30,5.420,11.312,2.47,16.74263,2.04433,3,8
4,2017-06-17T13:24:49.00Z,54.7941789,37.6514471,265.478,52.11,15.61,-11.98,5.387,10.738,2.45,16.67575,2.14733,3,8
4,2017-06-17T13:24:49.20Z,54.7942792,37.6514912,274.657,54.12,15.45,-13.22,5.536,10.555,2.45,15.93444,2.20864,3,8
4,2017-06-17T13:24:49.40Z,54.7943734,37.6515350,282.226,50.99,15.82,-12.49,5.485,10.031,2.46,17.23256,2.59066,3,8
4,2017-06-17T13:24:49.60Z,54.7944613,37.6515839,286.668,47.33,16.35,-11.39,5.310,9.490,2.31,19.05880,2.72475,3,8
4,2017-06-17T13:24:49.80Z,54.7945458,37.6516338,290.997,46.69,16.49,-11.05,5.179,9.051,2.21,19.45658,2.61747,3,8
4,2017-06-17T13:24:50.00Z,54.7946283,37.6516852,295.156,45.83,16.85,-10.89,5.002,8.555,2.08,20.18748,2.54185,3,8
4,2017-06-17T13:24:50.20Z,54.7947106,37.6517363,299.065,45.96,16.52,-10.88,4.859,8.145,1.93,19.77436,2.35930,3,8
4,2017-06-17T13:24:50.40Z,54.7947916,37.6517869,302.599,45.28,16.50,-10.56,4.696,7.722,1.82,20.01987,2.21881,3,8
4,2017-06-17T13:24:50.60Z,54.7948728,37.6518404,305.659,44.85,17.18,-10.81,4.519,7.326,2.20,20.95708,3.17864,3,8
4,2017-06-17T13:24:50.80Z,54.7949559,37.6518886,308.586,46.49,15.80,-10.68,4.392,6.991,2.19,18.76698,3.19707,3,8
4,2017-06-17T13:24:51.00Z,54.7950388,37.6519384,311.506,46.02,16.45,-10.71,4.281,6.681,2.13,19.66707,3.09490,3,8
4,2017-06-17T13:24:51.20Z,54.7951203,37.6519887,313.783,45.22,16.24,-10.38,4.141,6.377,2.03,19.75563,3.00421,3,8
4,2017-06-17T13:24:51.40Z,54.7952033,37.6520377,316.133,46.15,16.08,-10.36,4.072,6.185,1.87,19.21375,2.66136,3,8
4,2017-06-17T13:24:51.60Z,54.7952875,37.6520857,318.496,46.77,15.45,-10.58,3.998,6.002,1.86,18.28355,2.64819,3,8
4,2017-06-17T13:24:51.80Z,54.7953704,37.6521336,320.771,45.96,15.51,-10.40,3.923,5.819,1.80,18.65135,2.69789,3,8
4,2017-06-17T13:24:52.00Z,54.7954528,37.6521820,323.307,45.81,15.18,-10.95,3.867,5.672,1.90,18.32951,2.67416,3,8
4,2017-06-17T13:24:52.20Z,54.7955364,37.6522294,325.449,46.74,15.60,-10.63,3.827,5.573,1.95,18.45391,2.64640,3,8
